success;error;signature;valid;data;nonce;priv;pub;curve;params;apdu;sws
1;0;3044022030ad4cb8536e8af9c87a0ae09062f05924903ce77cd53b4133dcbdcda769978702205d544a4c002a4bd3c7f773247d0e40ee63a435fd2003f480b3d2f4d24f716ee8;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x3c88e75e82378f58f8c772915493ab4ad95a44b7018582839b871e39e4ca13f9;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;3044022030ad4cb8536e8af9c87a0ae09062f05924903ce77cd53b4133dcbdcda769978702205d544a4c002a4bd3c7f773247d0e40ee63a435fd2003f480b3d2f4d24f716ee8;900000463044022030ad4cb8536e8af9c87a0ae09062f05924903ce77cd53b4133dcbdcda769978702205d544a4c002a4bd3c7f773247d0e40ee63a435fd2003f480b3d2f4d24f716ee8;36864
1;0;304402204c80ef7a69b530e9219af0f5030d64dca87dd72f9307245bc5473f81653350950220044da679cd9a4e003a5eebb8757a073e8e94d1c551ba9dc43fbe451b96eba4c7;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x311ac0536ec35e1d7e813b62c9c4535c9f5d64c92e4462de239f0089cca6cf86;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;304402204c80ef7a69b530e9219af0f5030d64dca87dd72f9307245bc5473f81653350950220044da679cd9a4e003a5eebb8757a073e8e94d1c551ba9dc43fbe451b96eba4c7;90000046304402204c80ef7a69b530e9219af0f5030d64dca87dd72f9307245bc5473f81653350950220044da679cd9a4e003a5eebb8757a073e8e94d1c551ba9dc43fbe451b96eba4c7;36864
1;0;30440220139d8576cd351900e547c289915f3ab626a807a30520b3bf0e678ae41e6e995902203788c854c95fc7b72c35c78ee481d490716d528d23be80b89c8899adebef7d54;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0xa92d341ce7655c8357d2e87046bf4d90d501994df7dbb377b6a882ffc05291ec;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;30440220139d8576cd351900e547c289915f3ab626a807a30520b3bf0e678ae41e6e995902203788c854c95fc7b72c35c78ee481d490716d528d23be80b89c8899adebef7d54;9000004630440220139d8576cd351900e547c289915f3ab626a807a30520b3bf0e678ae41e6e995902203788c854c95fc7b72c35c78ee481d490716d528d23be80b89c8899adebef7d54;36864
1;0;3044022036aeb8bedd6b7cc8d2ce38eb766a9d8cdaa8f11756010534967a38913750bd7c022038e9635e711cb2646db100f2d0917a4888f0d115057b815b1ddc385f4af23f80;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x852158509696eda335686a2ce7635a12a770b7f68649e715e15bcd89c782477e;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;3044022036aeb8bedd6b7cc8d2ce38eb766a9d8cdaa8f11756010534967a38913750bd7c022038e9635e711cb2646db100f2d0917a4888f0d115057b815b1ddc385f4af23f80;900000463044022036aeb8bedd6b7cc8d2ce38eb766a9d8cdaa8f11756010534967a38913750bd7c022038e9635e711cb2646db100f2d0917a4888f0d115057b815b1ddc385f4af23f80;36864
1;0;3045022100a27456e814a54ccd75495b75cb983cde9dbfbd26a4fd91e021bf5cce59901ec202201dc3341603d7a0e749dd45fd955614563724fb16231096954f77b5dd4e69aad3;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x1e84c6ddf1eebc187fe26646451e19c0bcd822ecd953571aefa6a7d8863e7787;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;3045022100a27456e814a54ccd75495b75cb983cde9dbfbd26a4fd91e021bf5cce59901ec202201dc3341603d7a0e749dd45fd955614563724fb16231096954f77b5dd4e69aad3;900000473045022100a27456e814a54ccd75495b75cb983cde9dbfbd26a4fd91e021bf5cce59901ec202201dc3341603d7a0e749dd45fd955614563724fb16231096954f77b5dd4e69aad3;36864
1;0;30440220730c3c9caea78d2764cfb8dc547278ac426fd23d8482b842c7fe65d6ef12ad56022037dbfb53878e0202569f945b1f604a50466c0c42ebdb73db5afdec810dc125f6;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x742b946b86d11662b651c3c08ea79a9cd62754bcf6f2f6795d8175f2aaefb1db;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;30440220730c3c9caea78d2764cfb8dc547278ac426fd23d8482b842c7fe65d6ef12ad56022037dbfb53878e0202569f945b1f604a50466c0c42ebdb73db5afdec810dc125f6;9000004630440220730c3c9caea78d2764cfb8dc547278ac426fd23d8482b842c7fe65d6ef12ad56022037dbfb53878e0202569f945b1f604a50466c0c42ebdb73db5afdec810dc125f6;36864
1;0;304502210081557a5540ea9b6414550669be8e40c4a1aec60e12603564c0d1080de67b4df5022004059e61116c29cd68095b0bc86ffca55c1ad1e7a7211abd9c158be09ec3760b;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0xeb0c0e6ffea9a0f977bd1c83a4d8522da442cd54e0e9b45a3b1b938518dd4a4;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;304502210081557a5540ea9b6414550669be8e40c4a1aec60e12603564c0d1080de67b4df5022004059e61116c29cd68095b0bc86ffca55c1ad1e7a7211abd9c158be09ec3760b;90000047304502210081557a5540ea9b6414550669be8e40c4a1aec60e12603564c0d1080de67b4df5022004059e61116c29cd68095b0bc86ffca55c1ad1e7a7211abd9c158be09ec3760b;36864
1;0;304402201d265e209a15638ed703266cbdd382c55753c396c6d668b69825d4a75b8c885802201703bccecff92780fc31eaaeffdeafbe788d86de2cfb4fb624b3508b1dd98760;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x1b28ee2625b27f0e63d3ad569a3308c67537cf6093e881d3f691a90ac1387791;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;304402201d265e209a15638ed703266cbdd382c55753c396c6d668b69825d4a75b8c885802201703bccecff92780fc31eaaeffdeafbe788d86de2cfb4fb624b3508b1dd98760;90000046304402201d265e209a15638ed703266cbdd382c55753c396c6d668b69825d4a75b8c885802201703bccecff92780fc31eaaeffdeafbe788d86de2cfb4fb624b3508b1dd98760;36864
1;0;3044022029e85daed58e1a1441b250ecce50d9c242ff26465e00fea80635f69a4710d88c022052992e122e373e5b3f36e5085b3db7e8e0f85ebe15865dac5b33c86bf0565ea4;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0xa2372d26e57815f1bde2ee5a274e5c1ead753632dfd20c575bfd3303becd4745;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;3044022029e85daed58e1a1441b250ecce50d9c242ff26465e00fea80635f69a4710d88c022052992e122e373e5b3f36e5085b3db7e8e0f85ebe15865dac5b33c86bf0565ea4;900000463044022029e85daed58e1a1441b250ecce50d9c242ff26465e00fea80635f69a4710d88c022052992e122e373e5b3f36e5085b3db7e8e0f85ebe15865dac5b33c86bf0565ea4;36864
1;0;30450221008e85513cc251c40dc735802fd055e972fe103ae6d9354c38e1081e956d75182802206143fd4926813bd6a3d3beb871331876f7d12b7bf58593f2e104679e1615e980;;e8c86c9596e46403c211206617b8bcdd160a673b0b1304869f5559e3afe99d79;0x45efc54e8eb2c87687a5daaec486a0cad6d8e768780bc46b67f66fbfb3cd9937;0x2bc345cc91f6b17ca180beb2b5de274e1a384e9dc2f40de02eae4141a91f39d5;046ac2a2271f2de8437f339df079913f2b41d284678af67cb409d063da9419c3056fb9dc7bfb3d146de81f79bac064ac9376054a7f54741f91eccec294815ab764;0xa9fa3419aca88bade2cba14e317816c79d52481d463dc9bcb12c37f45aa3b4e1,0x2ea3bfe6659f8e035735349b91fbfa2baf0cf8e640315f0fe03c1136813dec99,0x2b07c518e04b02158651e3dbbef7720015dd496bf15af02f8439f8e1503b8370,0x90fb04b1af19e8e20396ac052f260a9fb5f736b97e3cd4af08fe81a1e75dac6d,0x2302bcf700d3d5899f04d0c7441f5017c9758bfafd6ce15dbe36fb4eea76baec,0xa9fa3419aca88bade2cba14e317816c6828910c6ce04fcd2a2e857d25df5080d,0x01;30450221008e85513cc251c40dc735802fd055e972fe103ae6d9354c38e1081e956d75182802206143fd4926813bd6a3d3beb871331876f7d12b7bf58593f2e104679e1615e980;9000004730450221008e85513cc251c40dc735802fd055e972fe103ae6d9354c38e1081e956d75182802206143fd4926813bd6a3d3beb871331876f7d12b7bf58593f2e104679e1615e980;36864
