index;time[nano];pubW;privS;secret[ECDH]
0;21998795;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
1;7613667;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
2;8085411;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
3;7748443;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
4;7217160;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
5;8619719;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
6;6653047;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
7;5859403;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
8;5691165;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
9;4642904;044a48addb2e471767b7cd0f6f1d4c27fe46f4a828fc20f950bd1f72c939b36a8413384d38c353f862832c0f067e46a3e510bb6803c20745dfb31929f4a18d890d;20959f2b437de1e522baf6d814911938157390d3ea5118660b852ab0d5387006;5774608424077bbdb12a8052aa19bc913ebd7611c73ebafc757040134e1f3973
