success;error;secret[SHA1];priv;pub;curve;params;apdu;sws
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
1;0;fe9624c840043048365a5cafff32123f4573673d;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;043868a143a2d4e4af7cd7bb52029a35f227ada8a3ddd4a134a9049d368f8ca73fc57e8a442d7a629c689b8bd686824793d546977bd5832939f47abff565726388;0xcfa98dbe4544905b19fd8dcdea57469a480747915fca1cb993640d0fe22e9bd5,0x0ab0da88885a6f947dd18f216df88eec0caf0e71cdc8b322e6b1661e8790250c,0x9f1e65756c15e5cf007578043423fa19728f2b54e2e0851aeb465766c478c3c5,0xc5fec6d9bbe5d6b24e8b960356e810afcec5ab9a664a9cb2aea598d1fe1cc41f,0x9e50533d38511347493db2997e710fb598921ceeb20dc125f4fba8831579828c,0xcfa98dbe4544905b19fd8dcdea57469bcf7a6d6b655a84ef4aa38d57bca4dbc9,0x01;fe9624c840043048365a5cafff32123f4573673d;90000014fe9624c840043048365a5cafff32123f4573673d;36864
