success;error;secret[SHA1];priv;pub;curve;params;apdu;sws
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
1;0;fea0ad840b40705d625c582d2a8a4222a9f0f019;0x48fce0ec0d8878ec2de70b8eef53394348a7469ca7372457c3ce4ac75c237a35;040041299227d83e81939e6f77de497693edd5c32494034b13e9765c2f6cd0a0ffc4b8208d6cb39f6b666e679e4d57c2449ffee42d528586ebd6794b7267cdb5c6;0xdd408bed4adb00341fd77fb52cf4cc391ca4580714fe9c641d938ec65e2d04c7,0x2fe65e4dee1f989b69af1efcfc84733cc757a733364f4a0669ff747b34abac49,0x7b25016ce92b7edb8827976505b87b17145cc87757be148e218b176721a56b69,0x26247af9c760ea64afed9963dbd36e06b0fd67c0e227b574b2d5f7e7ba7f575b,0x22afc1c201a97d1944e0725b837e1ab7584ed1795ec646e168aa48068af59a0f,0xdd408bed4adb00341fd77fb52cf4cc38d53929ed773100ab145c35a4e165b865,0x01;fea0ad840b40705d625c582d2a8a4222a9f0f019;90000014fea0ad840b40705d625c582d2a8a4222a9f0f019;36864
