success;error;priv;pub;curve;params;apdu;sws
1;0;0x7147c9227bf7ee8c7a4f395384b3756b806315f96749e11068e203184b4ec2c8;049036205b93c2108c66c0e78cc9f56987c4ed2613c739ec638c0cad8c7ea8d53eb1a81799df70bf9c301c7227da8ec01635540fc8ea984fb50eead4c22d8d0bbf;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0xa39240480f63e86bb82c368020a8fe20a84c632989b186471810486ae107c0ef;042a0ba1b5fd629dd2b43a153eb3d7971274711acc3a28a3ae70f517af13001c53694cbb5169b6006c98e7d93cd49f047c9a32a0fa69b546ad6ab598036177464e;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x90a5cad69d82fcc40fb7ed957bf3967ec8f62c8f0345993c1e8d0fa57dc7c43d;040fe783c5286c2a9df202ab82b0feaac1da5e66ba47c238957569ccc3f1adc649b6b3f6fbb96c03f6b8fc0cf31b5a10f3a9d5cec691be476e9c107d8f87ab8ca5;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x8320d291fbadbeaa8d94ed2d60e406eec5efe6ff00fd54eb6f1dff9ec9817788;04624b22b689629112975de2ac9b573edc97be136bf85bec3416506667105af648470e5e0591f73890b329357204eb678bf5a445be101694b10e7152529a6c065d;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x1edbc720ab0a8bf6dc96d6971cb9d47d980c9f66c62c403988d9b6c5118cfd79;047aa62908039bd1b33383db45cdd9f38934057f2919587ce0a584debb8ccf61126b786398c786fb271507d13c8b76005cce37298eebc83b4ef330f5400e189122;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0xad260d3de2ca996ed2e356dc3935fdc893b337c6b632fb3af8b5668024430097;048dce96474e53d294dc23ca5e49037b837a5868bd87b7a831cfe8b5538a5fec49824e4160c931240769f41414f65b0e29db69444601a4c8076cde7032076bbec2;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x72645d17d5573d23c29fa4665fb50ae39b4ff3d9daa3fe1a580db3b29ee63bf0;0489807681cebae691ed1a45625e55717a92a0ad3124b4b386f27e30d728ef0f7491931ae857745bd8aec8be3990df1de2f552be776ab51666b35b989683b1b72e;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x5e0b19126ef4bea7106a33d30604f129198c63143b32ab7b448a0199754ab958;04548ba563b24b2529eed90276131a30156765af8d6392c7d47ab3ba047ef9b1752e53ecb7daaf78f2ec19674b48e200d121c30be705fc5a9432dbc829740328b7;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x37d87fd90c068e20a94ebbd51ee3b6f2038b23ba47b3d6838c6345d1c1522ffb;046c4884e570f4aa98bad1858bc8af5118bdeb53bcf593a987666e4c8249893b0a3722507e8c1e6d2afe7274db73986ffd8d7190534592d29a07061fcd598a01f0;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0xafd09149b6fa3628af168ff0744d87e82e07e4d946ba727a8716db385c22f8a6;0460bc8913ec5cf57b25f2cfd3abd8bbea29564d8c6d553170adb7cf98a877186719dd878d79bfa8886cae0e1896de0edd4592b3e5ebd8ec699d2736dd3b1ff1f6;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x5567babc4cb5bdca275d8113a8d920f6144297b8c67ec4a0565feaafaf8897d6,0x2b9eed4a65443467d4893ac438c6ef62be02125344c72f5c53fc81e29fd754b1,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
