index;time[nano];pubW;privS;secret[ECDH]
0;662144;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;27e6f3a3105ab35a35e7b84ca73b2980f4702b6de84e6c5a10b81ea35392f7d3;dc55f42e991fd80775065248f5fbdd22b2b373cd1b4bd760003c67f12d2d31c7
1;654319;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;20df26a20f6c924440ac1f0acbe7504c510705e136de5cd8dedde3f5dcd97799;23550dbb0a87d1f319f67b37f554055c4ab3ed9eb54957870aac455af2739cc7
2;714031;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;1ac1c3c20dc312ac87d1e30d5599e2322d37ff93c32a92425dfbbd4b16700495;93bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4c
3;0;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;29207dff163c99507f927db100f590886267ebeabc1c2248888b97d7b31804e1;0
4;697239;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;010b6b87e4ea537081d8b91379b3a5d2caf14647d047571f27cbb69f137e3615;c24803f3f3eed56b34eb4cd2238259fb05a3946e76635a203ed6bff411a1fe99
5;694314;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;1eef0a2232a13556f0e6e527052bc4a5d1e827d30645f3fceee615fceedd53b7;77ded8450126cfe9e6261fcbc6751c7f63c02cf047de3dd8a255c63478fc6b39
6;682231;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;16ad86177adc320bc02a3d7abb78dfa7d4ba4c8f96390706f236952a43101701;23550dbb0a87d1f319f67b37f554055c4ab3ed9eb54957870aac455af2739cc7
7;700956;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;24555177183e53ccec98e2789243ab2713def085ff13d0eb8b8ca6c181f360e1;dc55f42e991fd80775065248f5fbdd22b2b373cd1b4bd760003c67f12d2d31c7
8;686820;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;1f7c9e98974ab2edda3c8efe88bf0bc69d8ede29e1a2fce0e5fb2cd4ccfe78d0;4fc93c6bad86d83626bec2a7cb127832f89d0b5e2904890ee53e5dac72ed7921
9;681009;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;2b2039094a77dcb9928c1e603e8b2975e6619e5c76849aff1743971d3b77a7a5;7d7a659e7673a2d6fe9d77858adcc1f6bae31d3cf3f48b58ff6ea8aa1b24e882
10;698122;0493bf2bbda8a54cf4e4eac690768ebe76897c44b28cbc49e1d6326f30c20cec4ce833ebe5d3a641df5a32ad8c0589e0be4abaf08a57e3689c149215454726ad0c;09f0c988611d78f0c39eee93b7784ecc1671b8bd71b223ffa37d90130c73cc78;04a51a70dc323ab6cbb574847999c41723916defd973bcfd0400a68d194cd9cb
