success;error;priv;pub;curve;params;apdu;sws
1;0;0x5d40a98c659807c0c2c11fc132f8af147245f208a72ddaeabd08c357041dfb51;045daf5c1503db596c03b215a81d50deb1ac3e5beee5c20c8db9be43e9464b416f71796f0a29b685094fd11b1620a5f707de0bc1a9f8951e984641df6da8d65b7f;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x17e5d8eec8d352073adfbe11c2ef84d7a55f022b46433936e26fc8f6998083c9;0486fb91daae40dfe78e885f501b96ad3ce1a243a6ddb991e860115258b64b4d550102bfc432d1a8526774515393520a60f5c06fea194591e87a12590e4846ba50;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x38c2b6e37e4f21bd808a111d792579d08f43843010f432e1232c27953c27de55;047d2927e177145fb4cadc057c91a4683f4491ae0604f9deba765b26a74d6b91ce297a0e143c545b925eb95ca44933c45607a0be3f9fb38440db86fe160bb88eaa;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x3303e5c31378460043ee0713334a552e99f32e4cd1afc8864973c0cfe2302cc0;04660999dab9d0dbc7659876d7ce09e38a94ca95dac9a5541445f3c6df6918a6d15a67f97589a6df1f02137453aa0dd4750814dcd35dfd8b86043c857b48a2171c;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x7899d893c3d237604ca6b29b0654020cfa9a3cba2988b4dc38d80abc90b11497;048bb679d4b559dd08ccf1709ceb7cef2cc5470359cb6843b711b76c4b20d21b9a4cdb60cb71166abe73ebbf6ec3a300564417ef2a67b0efc86a024cfbaf613696;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x52169416d0eb3829bccd2e393cb7c4a8146d5f814ffbc65ad50cf9e014538e29;04460d3df6475b6924c451e38137e0499b486e4afbfde05bfc8a5d882165e86feb8ddebc2b0848f81fc8326b15f478931004b79a45dde897db6a3b0d7fac2923f7;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x3bc7c9ae552dfae782ef0ba2db1587eca83acf3df018a0a7d6ce3fd44e0c4a57;041085a887eb657e6f194edab25b8b8c7b126e934cea8dd602f97f87a4676ac7e1071a34a9e33b60d00bb75c15b62787f6fdda4f79319f53b486371f1d16767553;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x298307c2073ae578d40176dca416c77a61c42951db7f47637638066459d25acc;0462edff1cd8cfbc7fa47c7cff302a806789461789636222d71b37748d7abcc0462419ff4a8267be99a4d0c5989970f45586c6ef967cb8b74a7d7a75de7bf15402;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x5d7729607b3447f5d54b30d274cf943737f11433bfac43e2e8d0f4848f0d4075;0483b7bb78e76cf5db097edafbbccc0f548c0a25c0c56b0f6bcdfef13fbfe2822895ac6b329f3700e33bd8f06fa508dbd5da930e333533f3a446d03b202ab90ea9;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
1;0;0x4c5369d5654331af499f98c6a736bc89d35c13e81d91d25ed14c61223b109aae;046c4bb3106d63db5b05bac6679f9dc77ed56ca509974566a78cd624d81b2feac33ae68cb43cacd151cc058671bd0fc4a417fa3dc008540c009089ed7743eb0284;0x9b6f3a1ba51bfe3a0f4c93699c30371c5708d1a80c282ad5e26778e1475c2add,0x128ec23ea042ea15cc705cfff9501096c35b7fd9af182d122a283ac1a3e9d116,0x1b7d000170acd91e899ccf3c86b80c065cba27925c0a604befaf8ac84f1c23f0,0x4364a54533832a9ad9e6793b5cc6b9fe9dd9fd576a56ce94dfe758e4fa4c0612,0x53dc18eb3907aa72b46e564e68ba6030da67bf5c4744988ce0338a7e5fc4f06f,0x9b6f3a1ba51bfe3a0f4c93699c30371d9b6f3a1ba51bfe3a0f4c93699c30371d,0x01;;9000;36864
