success;error;priv;pub;curve;params;apdu;sws
1;0;0x8cdc73b7f562c4578a2fa7eb6739e20a3c0153a7011f6d27425e961040ee2e96;040abef42f929d68b069b15b6632ee212fe93bd2577e69da723a3551d7a7f9e4f16544279d379af58327ef94e973811ba52f1017d8c193ce4bab411f3ab10a1421;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x1c1d9a5f799637432a3afce5bdac5e2b7b3900a7d570113dd6b7f2a68db37ba6;04715ffd0ebc889a7eaeb38970129948aac5b0af7b37465c40e47df966dfc092112fc4fe327032a0c271b6b04d146001a20437614998bb0e9f6cd49dc9b2f4a7c7;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x3c3c4d12fd433951c926779cc867e6c8387897ab47e8a717a6f52e5b2c98e237;0440456210bfef747b024eb2215127992978936ff33ca3fa3e6a4205e2e6df8b726a3c8018a005048055c447665a314b452b5c261f669c0b4e8d46346c66f46010;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x15239b498c0ac4cd40fb395b9209a75a966b28cba6521028ac554eb609e166b3;0466fe3660e495ac02b02c0e16ab8dfa8b4f0db5c8ed11cb34f0907998c3e751e6273044459b050144b1b7c35eabb536deb50cce145c284b9b3b2c0b7f13575e94;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x8f3ae7e006773fe195dbd0fd47e469a2a52178dee8b1ec7a310b9e286b179ff2;04ac462d4f75138a7cde1cad5098fcb1c5d27f32c3ce4d46e34dfd5da90a13951d64b8b8ab7924e3ea364ddcd5e379ba580f54b712c8dbfd4103dd6e24554a6899;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x17ac0e8638cfdbb2a3cc140a45476fcce1ed7831ef2155c0d7ad2dc570ef53c2;0488fed9fb7ee18854da453f9104caf61882f96597f1129a3730739f6d34e0b8571bf5dc59f5f3403c512b1c38a3e9ad1c7f238c6d18e0a1288f6c4cd4181dec5f;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x1a93b5ad209dabed4f29d42cbf3574965cc9669de9f9b4521966bcf9acf5221a;045b69930eed413c1774ef4208e6eae6aa2ec5733ed2b3c5d74d52cf9baf229eeab59b4d00bb1c84acfa0107585f05ac9291f1a60ec2444e0d9b3a16ec0f90b9b3;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0xa401aa1a7c0c88a7dac70fdc3fee47ce9b79024e9747aafe55e2a26f3ac16288;0439fee3e85678b37f81e3832e2687e9048296baf91f69427b014c2fc290ddf973836e0d67e6e2d8b6b3229c4f9d317455f9c15004b815b91ed684607aa1df6176;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0x4bef95896d7ece49be8968c07adb5b6ea77c7a5b647b899c22444743b0c4c541;044fe0c78264660f16d198bad0a36546a7cebceb5e928e3a4d9bc13fd4c6f8f9e3968dd2a154ecf0cfce49955f67b1c4f75229ce5c91d3064807e0dd204dcbb039;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
1;0;0xa54336d59ce16a221b5ca5c0d1e1c4e0d425b921f0c3b1a254699f7b89e6841b;040eb149071e0d9d4a272324462d1fbc8ec5830a08893ae1345cfcf85e6021a1c93caaf6b03a440d69e82e6a206a7c91a26ec742698deab1680b9a25ee461a853e;0xbb6a8d6996bd115b99c7d1a1c678808f6d43f0b068af1c8b47c7ce8e27b98533,0x7ae7444e9b318b051a97c6d69c9a9942fde73214c3a3a45c8d1f4baf8a42d375,0x85426732d50522f0b79d87354150f12ca6aa458e5cd6afb18b501e6bf89053bb,0x280fcdfd4f2b7ac0c04078a287696ce71b497c9c03c7954a11807af6549c762d,0x27dae346d374ab2e0e09c622ac12788de75dd1532072302de2c687a51366e13a,0xbb6a8d6996bd115b99c7d1a1c678808dc0471b206ed6811e71635dc44c9de7d1,0x01;;9000;36864
