index;time[nano];pubW;privS;secret[ECDH]
0;8966836;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;0348a18a0dbbb3ebc3f76b532e4dd4c0da45d314c6033768924903106fab0079;4a83d0cbf905416ff1333af6c3f4fb0c4d00ca727098ae13ecbb4f40c22cc6fd
1;4653143;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;03bdd50c29c1a7b696b1f3155347253ba59b85ee854d73a71a919abc1f63a316;17d01ab931118a07665f5259fcb823510b80f8120f4289c66637d81198331391
2;5456547;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;027ff3362c680591569f9d89a7eb41725b7b17f2ed38e20fd4ac6e8b88af6f57;53f9c35fd4d583f54616fba581b82e1388f21dad84493e935985bea5f85e8b41
3;5057135;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;04f6613f7827503b83f4337432e2236f7add7193a5cbe2fe81672ffb1eb61964;c6279f3ddaa2148b7b49aedb7e94c296d81e1b7cfcf2f8978b91361542f26633
4;5546487;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;025e3851abbabf91e930d2e5c1c863766186a20116c6519f704e763b7eeb15ff;c81a09f1a1081f5b5cd085eb3d4515c013600b9a5e45d22f0081acb4c7ace1d4
5;5061923;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;7520ead48227b3c16061a27e3dcdce1fd087c77574ecbef11e02df801811c4;c81a09f1a1081f5b5cd085eb3d4515c013600b9a5e45d22f0081acb4c7ace1d4
6;5105255;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;04e87c2cbc6ca1425ec83b75e779e3056f865d942308228e2c2424dd277ffa5b;24106e451ff2cc2409004ecb8aacdd7fe678faa8679cb35472e33e633f7cb8fc
7;0;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;2d8118ae3c95971770eacfcfb3665523d9104b62112f1f94250edd4d28dc79;0
8;4203566;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;0415697319c330a819295f2c6d4f1f05f982538404ff7523a4ac358b9b356b7b;1213700926b7c91a98dc299bac403257899ee0f200d92ca2b4161e937b6728d2
9;2318430;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;03caa8a74f756dc81ef90382c24e114e49ea560e3524c3943a5501272af85379;903a9732084a3e9ed18a4493081b82fcdf6af1f2680e71d439075c3233b8ae5f
10;2495424;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;04e850d5d8f496c8bac92698c371567421feafc9c2022e64d4d237134c6b9b2e;09cc68b45e9eb0f8700441cda60d5c1268fe23bf513b97a4076759c58b60a5b6
11;2267996;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;055b5f21284297caa206f126cd8fb400a4795930dc191899a16c25a2c1b5dba6;3c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f46811
12;2260942;043c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f4681144349a25a8a45cc2ad5ccc11c170ee9d72d328e00db71f40148dcd72ee456800;03d92a961652fa31300b89dfcd8cc196352bf3473f68c7302dd9225e55bf4612;3c013011cdf737c3a35c84574f779f3f5ed522530a8d7f80b8004fe737f46811
