index;time[nano];pubW;privS;secret[ECDH]
0;469412;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;36df4757936c74f393bc5653347d433db55037b332421b3c1817fae91c9a0e;0000000000000000000000000000000000000000000000000000000000000000
1;469021;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;532f296c4dd4f89defffb0f2e187b0d292a0332a276e4c331eda6c486e9a15;ee9197ab0150657d951368c8cc839ca00f31ac2f32e6121e79e7cfb070c8cde7
2;563017;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;09e4f9d578d1dbb69cc0cfc9a206d2ded0b7b65ccd0d68fcba35f1dc665727;2be6e07ab7ac5fc9fd15bda290bd8f3630524424ec21efed45b2d711600f1276
3;612000;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;1b50afa26fa394affe088f46f26957162cdd9cf79bc0b1ec183f22a1f2d15b;0000000000000000000000000000000000000000000000000000000000000000
4;463771;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;7c3fcd36bceb9c9cc7e940ee7106a5efe466cda40b687f97e5779a1d74e70d;d67531be084cd92a95e7b8f0c0659adc825707fcc679148710360089d4b4286a
5;462629;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;294fa7ea18b92f5e17e6a09c3bddedd72a246c78e4eeee1899120cbcc65b12;b86ae825b41b41b32713a3d0e8924c4d9e6aa33af3d89b07cb10019e77bd26dd
6;461958;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;2645916050e4c7486f835e1bcca34216520b9624e2e543b80c6fd73f88e2dc;18dd57f82d32281ccead50748de171b0e1445edd5c6b6cfe3260897e5852ce2f
7;540685;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;2a935b9094eb88b83a574a2299f9949b13174e385fd216254ef6c7d71faafb;e6956e6b70230cb35922cf92fe502b989feb41ac29eb9968e19ccfbfa3b1cc1a
8;477687;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;70715b9416a3b81c3e899e020130ca3b7d6d12fd53954177fedb99684f6324;fa8aa96df7acc861af6837d71c4aeced5b196123ffb360896e82df8a179eedd7
9;432392;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;53b835e78e9ff098cea77af7c2a441bdbececa13e6d22d9910ee5ac30106d2;3959845dbada1b85acda3cff75838607b547558f657566f7a41f8d91bb4f671d
10;565412;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;5bdf2bdcdcc7a3910d1f25cff47f55ee4897fd97ce50057bfac9f9dd2835ea;8a66fbc3a2b6eede1da9893e5174b1e42de63573d3eb07de2fe14832d1dd95de
11;468891;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;1592c20563a19e3fbd46c39f6a98557c544fd48476f0a9d3a8b2a3f3bd0d71;0000000000000000000000000000000000000000000000000000000000000000
12;453562;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;369a3e4dd9cbbb07ca16734ffb084a770874247569a37449542e67b4134c37;c01fa82dace85dea63d88492eaf9ae8b64022223f30500b01975cf03ad4372c0
13;431511;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;4223bc83b9234ba603cf043dbd3e31917f85d60305282034cb420dff38524e;aa077b2b037546413e4b0628fe75ea67a253b923dc41bf11e928c5c264917abd
14;455235;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;6d183543a7e443795b2da82f94f03a79b71304c7855b0320a4fbd6ef7c9203;aa077b2b037546413e4b0628fe75ea67a253b923dc41bf11e928c5c264917abd
15;445927;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;1653b9322a22dc38c0fb381772062aad17d5fe2f318eb950b2ee9e88c4cb58;0000000000000000000000000000000000000000000000000000000000000000
16;477257;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;009da31e5f138ab72b54506067ce2eb5199073f699af7eb293fd0304ae29d0;25db6413860ff717a549ddd6d35307e00fa9e67bf250a0b786fd1206e7dd72a7
17;694575;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;45c7a9bd6d7316bce5981de233a5b9a248a2ffa4162f92f6979fbb225727de;af7f1f5f0c23c2f62f150bf7603fb002d9da9dcf123771917f612277cf6a4dc3
18;469892;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;6de2a1bfc5c9cafefd05c9f3135094de28d6fbfc6bcb1a1f91690c00a56a45;25db6413860ff717a549ddd6d35307e00fa9e67bf250a0b786fd1206e7dd72a7
19;489830;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;3b58133fe3ec45b5eea6a8365777d4dd3599ffc3fa8eb7395a3d68b5ddb3ce;c01fa82dace85dea63d88492eaf9ae8b64022223f30500b01975cf03ad4372c0
20;430679;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;312c722a5f0950a227d14e9436fa280bddb53f8188aa72d212a6247e69bb5b;c01fa82dace85dea63d88492eaf9ae8b64022223f30500b01975cf03ad4372c0
21;458521;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;232a2f4a4ea1813a017ec2b7cce8264930ebe887ed52f9e29f867fa9b7f136;c01fa82dace85dea63d88492eaf9ae8b64022223f30500b01975cf03ad4372c0
22;569550;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;1ed40cd4b74bcee6f69f12d5e13a167f7a99fee918060c1c89d7b33ccef845;aa077b2b037546413e4b0628fe75ea67a253b923dc41bf11e928c5c264917abd
23;643649;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;2b85d0f7b226da07e11a7c7d3af243a22d55f2b3ec332245162cd293985cc4;8a66fbc3a2b6eede1da9893e5174b1e42de63573d3eb07de2fe14832d1dd95de
24;471015;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;0992445e30bd769b535b98f8bd6b55df4a848273aa1fe837094cc841ec64fc;18dd57f82d32281ccead50748de171b0e1445edd5c6b6cfe3260897e5852ce2f
25;466967;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;328698356351565c0402dc42bf4bb8eb8285c1e0b6fb18cd5711950c29cd51;3959845dbada1b85acda3cff75838607b547558f657566f7a41f8d91bb4f671d
26;501602;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;749e488d78630f0a233e14e363e3557fbfd0e20d44ac43a8623dd1606d19f1;94ad15f4ae3a280101503956466db28941526c7e9671d58680de3048488a362e
27;451327;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;44507167a279865617fb3c2012048baf5323878a0d188e0420a4460355b7a3;18dd57f82d32281ccead50748de171b0e1445edd5c6b6cfe3260897e5852ce2f
28;476976;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;52c1abccd0f90b9eb118cc2cb021dc04d6f2eca314e416988cc5f4137a16cc;25db6413860ff717a549ddd6d35307e00fa9e67bf250a0b786fd1206e7dd72a7
29;611889;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;52d2c31d644769269c4e0d112b1582576dc637cee8819e27b9017558d0973b;cb7ffbeb7191b569750ddee154ad52c024474604fc6056b184533659d659e3e7
30;459192;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;3acbd58774bd4c8948ca5f2d2e2842e91b807b16b62e3fae1684e00f4a56e1;aa077b2b037546413e4b0628fe75ea67a253b923dc41bf11e928c5c264917abd
31;437371;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;6bbeff6d60c76084e31aa679dcd853e3c664c4490885c3240e70c5b42b2809;25db6413860ff717a549ddd6d35307e00fa9e67bf250a0b786fd1206e7dd72a7
32;461647;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;7e1173c9ea2a6ad94bea34485a4488d221fb294438c469df44f540cae7ae40;3959845dbada1b85acda3cff75838607b547558f657566f7a41f8d91bb4f671d
33;441760;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;76ae123366b78382aa815ead4013f06c545e7cf995177b9fd9fedbad98b252;3959845dbada1b85acda3cff75838607b547558f657566f7a41f8d91bb4f671d
34;470274;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;4fe8250119c11d81feedab54463b362de82e745e9a04cfaedf965e2355ea67;b86ae825b41b41b32713a3d0e8924c4d9e6aa33af3d89b07cb10019e77bd26dd
35;519946;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;16d4a39920974eae1f762d686f6b13d6c252f4a96901655254476df1f63f94;c01fa82dace85dea63d88492eaf9ae8b64022223f30500b01975cf03ad4372c0
36;480503;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;4d5df0e399be52b89f70d9819e03efe59c8681a8266bbe0ee9df06e8d29376;cb7ffbeb7191b569750ddee154ad52c024474604fc6056b184533659d659e3e7
37;437993;049a2d6ee27751cd8fa8e72ca9107e086b65531c77961d14907f759be1b9abfd6138e6c71047b3a08208820bfeb96cf22a61a06a5178242dd54b280c74999303ab;3b0da06352ae83be727c37aaaa96c8a7fe958daff153402e83f7aea96ff5f8;8a66fbc3a2b6eede1da9893e5174b1e42de63573d3eb07de2fe14832d1dd95de
