success;error;priv;pub;curve;params;apdu;sws
1;0;0x1d477b4a06fff10f80dca0dd81befc6a21bc7ef9bfdd9054145dbf21016844ef;041a4e597cd8aebc61321866396fa2256f5d27c3152eebc2f31b6c7c3da630ca981d98bd7eaf446125a56064467bdf277b72f1b2df1100ab6a653efe24e9c305c3;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x6ce5c9465d0511b80911f8e7a5d89d7bc89d1fb3b6f9d1bc204ab7d26efe72e4;04a028c74f2ea9be1bc8106c86367c192a249fb030b66725e5d203f1ce8d65bbd527cc86058e9688af01220e7a2f3f99f29c6df569efde2e46a224e664c3a1fe09;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x6e2b586a5fbc8d5eb01e596031a65b24192528c8c424cec9b6654e11ddc2010;04bf586aa26e50874e09a85aa23a43eedd5ab483b641a79143cc2421e99c7c044bbc37e2787ac30942e80625aeaaf5252716749a5eef6e274f0767964773fee3cd;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x2e6adfee6c63874bd1cb1c1896f0bc99d807827e77f842ddc9f39b2052da90e0;042b0ade0fc0cae005b698514141b86857593195fc456b17ec653087bad636d3288db9fbe47752f43d556949f105cd4d2979041f8f87648c09a8341ac50b43e39b;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x3a3f1a1fd744fadb0912942b273a3488f5e769f3bbc505ae0d5423cf9d260183;043b66ee762de712a8867f9211b3c649a2315fa0e123684904f3305823ff01dc65902a24bc892a3cc74f93974fa899501c5daf7eb2d412ad123d000b774ab8aab0;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x2b8f4cc27cfedc5ecfdf961cef3d57363273fb916fd74be9eaf080d2e901b88e;045e9c66a52037f76a6c04bdb325cd0fd83599a71bf0ac4e2691136dcfb4e57879b733c416d530d1396b72991b7e6e65e597edb643846d7c2c3acddf9628b5fa62;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x99dce55659b460273493794d0358f6eb6618151d884a0230c6df4e44681544c0;04147286d3afe8ae33f66e48af5fb5adc781ff8bfa02a885fe9ba6b5ba19301c6c3ab76345aece7676b22e4d942e2a336c0e61e39e2450936f918044cb643f467d;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x6f34237a28e652dbde47fa7ee5273f3c926043dcb2184dcd2d36725702e0b75c;0410619de732cce0d1ba0717efa5e1880242b5b4bad9336f228b308685bce21892704d7bcacbc0c28ebfa1fa29df2a18ddb73919a7a584e9e915000995d88c98f8;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x898703f0f0cd737cd5b126910ae09efa2d37fbd84e877404b74add9dde3bca12;0474778bfe0000fd3d0737957a579b823a653a4fbee95cd09041a0591fb8c0ad905a5ba70cc447f7309f320eec89f7754c7eec31353ae6295fde6c823abc38a140;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
1;0;0x36fedd412b8462a9ff7a326dfe8d4823563c850782c12fe9da6a3694b4e06f0c;045be0c6a3dc1435ab953484f380cf3c8e8f27940a7f3942c2f69ff9f173481c2d8c7f655b1a9b20d41ca7e430d548f17dc47bdafca646d73dd95054c32034b835;0xc43bcdb318d3389d63951eef861a3f6d7cf7e398884f5de248c46a8dac443ea7,0x7c45d7b12ae502d592013708f9b0b5835ce1af6e362c355b8f87a38e8a855da5,0x209bbc1b6fcd0bbab8440511558d570a990c641e747cb3a548e2c10a1216c67a,0x6016ebe00af7e59e14f2897ad839991a4d6a69f55de2a784c13d26ac7b41ea94,0x2f83451cae10e8d66855687151cba502211c25364d886d0f9f3a095538d705dc,0xc43bcdb318d3389d63951eef861a3f6e789da1834d9b8fd62b0c3bd3b2395529,0x01;;9000;36864
