success;error;signature;valid;data;nonce;priv;pub;curve;params;apdu;sws
1;0;304502207c5c16fa7c76c6dd933c89a3ee9249c93824b309f1878602fe48206c17a5d42702210083d28027bd6b9350f084457a22cf2c550d7231674748cc883bdf65337957058e;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;3e824596d1cfe06f9279a3595a928041c27438dd76d78f0d478e7b23ec31b69a;bf350a9563882ce476e79bbc0e51bafd1e6f376c31f06f3bfe35445e4fe243c0;04a5cf14478894351718a45a83833e3dce60f31564c8aeb2489af283e344db078a2cfbc04784d026e6674edffa408cc9fd7e2022fd704501b7e12afdf53a4db9e2;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;30450221009d247c6e96125eceae57ccf460f2e4becbbc0112e88e7d0be21952f48f483b7702203975518e712fbac2b8d67f3e478eb2974ab6d3c810e467e31a66c85ca829830e;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;0a6bcb5a40bbfc8eecaa273b8505aed5d50fc1961887eae4cf71c1615d37f4a4;abb14f3dc368eac726fd76fd2bd5f77576fbba7584582c1a90b3f10d164e6108;046b7cabc8a4457943a164fca327fa4df7462bcaedd8c6c99060ab7299100948f002ebbdb724ff791f4dd4f0d19a339da0c8f3371a38726888cd9c3d3218fb21b5;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;304502205858df5c22a303565c3744268e1f8b6d8840bd8df4abfc6ede8833fd1e3409fd0221009a1b1943a57871a11fede4d8f64ec89cbf0b1865f900c100fb9aa9f89b29edb7;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;009daef57e6387285a37efbf44b26afd1328817bb29545fb1f60b2db24072203e0;94f20110f4d922510024ceade3a00ce687c6a7c3eed584759d118242338e87ad;049449e147042ad7f3c63b59f46657606f4fad16d6569e40fe7ad09dc801304b1ac7538f715301045ec9a541730bcdcf071e9743c211d6bb2754266904edaad449;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022100a2b2bafcc17eb38a9a9d7f62bdf1113372367c463ca06a4194b86c7c3826712e02205173446b837a4e08d1084a25f82b4c2080bd3c0635e9039b619a5db06571358e;0;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;5ac8160b5a76a2e9a5bddd4f37525082d2825957458116b84cba2c14182728a5;84caef354a0507ab0d128ea24609f5c6eeb29c36f79b2ee31948cf09921c6b70;0461878386b6d82a834e27d1677df917170dfc7be25b2cb7e28bb5bd3be4e52e4a18f9fee7849e5260f27489c35e57d31fdf3d1dd1ade8497ade16258335c6c757;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3044022026cb6e919e7de87b6ecf2c9b844fad0189f608b85c4fbf8640a962a33d10731002201778abc8dfbeca67cf06783e4d241f86a54d4d4e4bf9476f10be41ede67ee6fa;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;00814519cf8fc0c36e72727c28a56c7a72dc36cc5852b04ccba1333c2632fd43ee;0d539d3eb5aa8ba62655af2fab045f4219503eebe2ab605f17a2ea9a09f21402;046b7869b9578b77e29e1453bce3391d50cda35b3cdc7225c3eb2fa86d8d07a6b1b2686ad92b447210001bce37ab53d02b35172d26bb63cb68c49012f5900c90de;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022025d688a4a23096c0c5189d035de667bef678778199500732dbe19ae78554d3fe022100bf46834f28c8434acf7d32c9043b2d9cf56e0043f090f95041e43c51ee816453;0;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;2a6af1685a3141ed53b4daeee0806007fa1793d8e0fd86fbd5a2badcb9d53968;643d1c7ee27936ee8023155485ab395563fb92ffd65db9d41b2e10a7722b3ec3;040a7ebb108c33b12e60605c3a767cb58c5f79ab91f1f2f5d7a9bbf600930bfcba03bf43bffa41be0c3cda1fc9bccdab0f8586b0916015842aa3c73360f5632e03;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022100b33e079fe4825d17a9d066f964cd0935e3bc00d1fe95dfb520995e0e6e2fdb680220752969384952a87a62cbcab604fc08983f3e9cc7ea71121cb82a777b267a6110;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;672d451b66b402348e67575cfaf42a82c1694dffbe3283dac030d090c3292019;0aa589a58b45db83ff8fdb9489ec0b5ecb4df2f4069e4ae327a5929d4d33488b;0449d4325a7ddead14a877df1543c91eba122bfae33a8f861aa93173ddc4ac4208b6d1642e1a6f66a59fe90f04c8da937f2400694f8510226bad23896ce243c252;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022100adc00339aea4b502d240826ab877ea3ba652cb9c2e5d29fc19506e97c35a3476022079d42b085800a8a391cedc615231446da66357ca01bf4ed507ae182bb07fe7c6;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;00a3b0aa4a5d2c67676de8c6c8a73125afe57462b7fda332ed53c4ca21b7ea6f02;506f5e0f56423bdbcf964ed7926cbfda75964d2cc23bb8c3f34568fb0fc0a17d;04294f578a0719d8d9d97e926a71df1d4d0c9f8c75cdb555e45ed9485f97c918d2ad65a1d3da8dea023c122d6ac06ed9eb96c0b33f211d437ad874bd58b38b07c0;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;30440220114ab5cd3bb4f9e26fa5b5bd6f1d6773af3ef61df36953eef3ce263ad85002f102207610e4cd8f34cc5a10c9636e1fd487b2059e6b6d0bd85d82e6b81793bb8cba27;1;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;6efca9e9f864953c510de4542ab9828733aaa4309884c4d620a66521d069e4fa;a5b0ca4d6f400febf55075b265b134090bc788101f0014321787c15d1bc027c3;04461ede0e485ec7fe15465ce81902e81554ae92228a965ad2bd753e63fcc0237e350d7789e97d6aff6df99f483a8298361fe91e1c64ed609bcd5b92708d9613d4;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;3045022100803e5798b7ba5024d25e7a5d69ae9b13954c9d0eff9a86c7d31bb365a175f89602207e08aabbc9ed9b683450b30d086ba9531721c050d74fe6526d3db3530322e7a0;0;56c9ed98b20b6513f95c70aaab69a3f042bf3c9e5fa1cb9a4c132954eff1eb60;;4bc240d190d8fde43c424499c905933a5da7cfa2f7a61044af6516d13a487959;04bfeeb2e850069bcbffaa052cc4ed092c79ea7fa21778bfc29bc990d37f70657423183013dd9ec60a2fc693ae0772aba31392f808cda735a0b82e1dd4a14c15ca;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
