success;error;priv;pub;curve;params;apdu;sws
1;0;0xa86fb64553fd329d4a967cc5b69e76cb888f32aef9835b86c6e44bae3f8b9811;047b49deb95d65c69fda869679b5b95935e67a19e5ecb43ff950fcc7c28c5f5601a13ee91145d6594f0642b788087e846380953f84e2f542cca5c2b8c91b56ce15;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x2ee02d1bec7fc6a9f302ac29572c30b00df3875f35b02133dbbf383794ed57eb;044d027e2f06df805eba22a3d0a4d9f1bb8361e39740444f9b4ad144463f498af212b5571b83c7dcae58d441134c49530c1a19bd076d0c5e2e7887a506ef86cbc2;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x4d2c4a37537395d90787b8e369ba7d0052f4d83e397481eb11780144bca60266;047bef0464e46d38c55cff387a6cb4057e915c63505ae8627629f12cd35d067c0a63c916668a297b08345dea42fc63eb6a0e65de3389b31b4a90bea88c35b427a9;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x597f10f151112037c3e398ce257ada41483235c6e9e30a76fdf3309fb6d53e59;0459f044afd16354eba45f46928d46ddd226cea43c91cf3e828d7f5da173c8d4db3f4cab73c91f3520a64a5c3b94de884bc923e5df32f90ccfff26bb16f5d35cbd;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x45f7eb0e2261059114ebef112f8878b94d8b56d3a15a808c7dec66049a36f5c4;047ac6065642bade532b67e099d777d35089ea0efc0a87dbdadc184d7b4d2e70656d4236d525c75f497b614404cb13396831b7ec0aa269e05ddf9e0bafc514b147;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x49aa4f4a9c317f82c70a8dfb45721590699c580f6239ffb9cd1ccaea12e11cdc;0459e8b5480fc4e2d47bddf6df7601de9a2d8d5c361ec86dbb305d1d4f043da3b3317605f92a266f9f9adc21ea555bdbc603fff5aa711030b656dd4bf732b99aad;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x5b3238552b0a70d47749dfa0b6dec3143fc5936c73314e47da3175acad64a410;043c6a36a9037658bf78479d0d6a41f574b98c6d34603e8f3ec8816dfdd7987c500c5b33962c6e5937038aa2a279097623aa22a68615a77d5824eff6af4434d3ee;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x4d8d0945ca378f2cdf36f9e8b595190b077e03153fcd0a5ddf778ec64ab7cf62;0480a6ab2f6caf45a2ec796e343549b9244c707a1feaa12afdc7ff48e2bb814e9a032ee5070979f82cfc16444c7df09beda296f421ab86a14760859eac1b3d4697;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x793eb1c99624ad580e166153cc183bc3fac7a169933342c022eae41dfad97f28;0445fd48162062bdd12709bb474ed6643dbc5e5aea41cbe364c39448d4b07983c964aedfab59937862621856037b50829be74439af4f85279788eafa91f7e50450;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
1;0;0x6f6be428e448726971aa2915129494054c2392ba29c1adecc70ae08184b1c270;0450a62fa4c07561c3120b20800a847cfb71c3e0ee9fe0933a17275d62a31760703f69e15542c3e0294d585493c7c23207a9909199275789472e5f3594767c783e;0xae24dbff3d5d68f567ee8575948a8efcbf2157eeff1967dd44c527264124808b,0x5959a845aa2b9af433ca68f6e91a95c59c0502b058a7af70db0ef2b74df8cace,0x8c64237c04059f4fccb16945a7fe6a6539affe26c8367cf835b45ba4bdded96b,0x370fb23c8d2339fc80cf7c5a0749a780f520d9e5f2aae8a9c480fcd5946371f7,0x3d5062dff5242f6573758d57fe60385331a6533df11798ee07b827b3286321cc,0xae24dbff3d5d68f567ee8575948a8efb8b3e0a8142587d89d174610aeb2b5783,0x01;;9000;36864
