index;time[nano];pubW;privS;secret[ECDH]
0;8236569;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;04990dd48b5bd096d96f784c35712941c2557cd425142aed6586c05ff9cf9d;f701a2686a9c34c1e5d065b538c0c5a343fef2b6865b66a2d30e625e5402f963
1;7024914;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;064ded984d0e3acf34a7332831704ba303a6cea635ea73b514766123afb4af;e789a0484dbc552ba6e7a21a263fb0e26906e8acbaf785bcb22485b725fdaeaf
2;5820685;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;01ff986f8a0fa635d9d19bc6c1af522d3144490bb264800407c0e69bdc8c0f;ddb2442c985a1494d0b13f5eb11a9b8880f9b7127bab8a699b7527d2c091ea73
3;5529956;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;01a15b37b9e65b3c8ca4fa5710d62e068bd39ad8513913e1cd3b00de3c05e3;e3cd245a733e567bd2e7baf276869dba8374b1f55c95d9070829f341b09efc4e
4;5429697;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;458384b193f916dc41e466685cadd0f28e8f99b22105c2a5c369b099b072;0d9c85c0f46f1e464d8765e8aa0c8a52ce3a206adf5410290978a591d74e292b
5;5314689;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;011835ddd067fd97b5b6cb99b7cf4283c4ddea26d7ff1ae888904095606cb3;1a95556a55a06f78d636f942460169ec55a3bf451d0c6abeacfda519e5b8e33d
6;3775910;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;058ba972ae1918c8b13620f93d2c4fd58a8ae572bf60df2513f8581db7609e;c64e833dbbff4250bbb417457e4c88d30a54cd998f6d1209e0c51e894975cc29
7;3577635;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;05e845c65760d82c768e03936908ebde124a48714e8f15f3ae4cc2fc688a6c;0e7129ed7d0f5f55f187f7c348a02453f21ee6544423063a2e91f8009c872e55
8;3271588;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;00ec3be422c87500f92e2e9e8fc16308e1f7d5915fe1eac738266d8a0aefa9;08f717cb7f1127965236e922417daf2218d847809ba396f0c9fe27ace41ed79c
9;2997582;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;077f6b97994e64f7ab4af208ed67f95351776c46d4209a20cf7e87eda03153;d3b991669ccd89494b4385de227c2638e73a96525d91768aab1ddf20fdefd556
