index;time[nano];pubW;privS;secret[ECDH]
0;2328769;040b9ebdca39df7a0f5a4d71002740182a778818aa66cf6120540b38e55bd128461f81cbedf1ddf8fd73be377a79ca3208ca3ce196babfd956cd7e11912d7768d9;00e8168236c72f2a3cf4a24ade66e43969758fcad2b91b76715920a611bfb0abdc;92efd6c6ca36322c935fb7ef09e14a693a2301baa56af01af61392edf151b519
1;2282251;04285336033c26567c00c70f82e5cbe19422f8a24afcffe81288983b2832684ddf18e9fa832d4ff17bee729c163cc3d5bc5fbcd7b06b7fbe8c3ff1db3adefa0666;00f99b6a1b90bd3923344d802d5cf1ef9cf56ee3077fe943a5dcb9ebd203d789f1;1a51abc54cfdbbaa0b826d44d51b7e7499ecae42aac4c279ee41d0ac2a8933df
2;2478179;040dda7d9d51a47562399d9320f62da04bdc552ef20f956b2b51f452b6e4af6e5ba86e8cb09a81261f2ad873e86618fc57a9f74644d751e16b50bb60a8f2e9eb1c;00bf4e7d3742f7b1ce4652b060224978a79b3578ba585d1056b3bb304c78319bbb;b30657fbfa2a7833a8503b35b9ab70bf5712003281ac44f24e5ca5698fa73a17
3;2288313;044e7aeb98038c001506ce4fedfe72bac0ef4bdfdd09e505aa5f39369b186ba0f375c8c2f13da5887fe7c3a53a552a9544f25c244fc8ea219981080f669d0d71e7;7869518fa5260bffd142c442322b94ab7107d450620db6900f1016649678fed9;1a728a2e545ccdafb57663d3662e121be0bed4255abfa3b938406d80da8ca72f
4;2285507;046d805f7a53a641c0d041aba36f123b28cb127dd75a445ad8d04bf222c5ddccc18fdb8f36fd231674a2ab43f361a763c397acbee236344850342748bcc96bf877;00bcd685fdcb9ed03857b69c102bc0c36d2f1379b0d6ca416132f3d67e24a6caea;cbc8e603a7722a9096077d0ac218722b3b88c2ce0b57328f8c86072e6d378947
5;2329991;048789b9d2c2373c606f5567c6d83cb4125bc7472ed0b0b6a99e34e60e971c7f3511a0fcc99a902465496384c036b9afa403630abcbf79bc3cd7574b72994782ea;008aec957aeb79224a6ee284d80dc84e2b4a26736a16bdfca888c102ee40c3bc18;b5cd469fc886254d6b72e82fd12788199ac0f365cc32fd1cb4a3b51c64584c51
6;2275729;04d499ff125c70430f03526efc0b147b603bf73a10a57d98eb4b131121026818d4470cc128863050946db63505a2f36898bb7a5ea7db28d918c7d0009139944a88;00a7c8477e6f01e153283256872564141ddeea2fab59781eae67441090f7707403;b5e816e4f3eb28c709fb3ae5c8e3443b26b34e59bc8016083a48c18ad7ef5d8d
7;2262485;0490659cfc3b748f9d1bc0e9dcb854e2ffeb08e9a5202fdc2605543d95825faffe699b9b34fb277180144f358f2abd8299327da3c17ed692f641723fbf960611a4;5a09f48ae101370bab09e91fc79f54484d8fe748444b642943105fd8d8044bf0;eecbe1dae65a9e9935e21008ecefea21d8e134ae2a59e54a4f3d96143817c5f8
8;2264188;042f05867fa2330fb278cf88cd653cc0e12d6b1d6309bc3ddadb6345f88b3abc881c595c9a7074d7c98cb01bf3667f01676992b4ac67f1b627169d5ed16b76ad87;0f71503367bd4f639e5ca55096213e852e52b57715f67bc7a501667fa823c9a1;6d07cd4882c58a2e1bf9e7c17a7a76ba1e745c16df1d9bde0b9be0447693f914
9;2288292;041ede033b1d06c82be18738813a42d59998d4d7b4dfeb478ea6cd55aae91883f71611627ff26936aed90d12febba2905beebd5a4b529d96a26da2f5fb8d3094b6;00db53326046c1d448b0c638e01af5ae599e37ff3cb2116ce23a6790e4d3a25735;e5ef448f3106da0d054deea4b5994e36307563a085a7398121df33c7fc8d5d0d
