success;error;priv;pub;curve;params;apdu;sws
1;0;374cf56b142425ece0f3fdd34525ecb0a701278c1b78a390391b9ab3c8f191bd;04739a1a33e52a0540a8df520e60ea2fdc5223466d9b3cff926a84d55580a5e282bee9de447c2d896cd145d5cd5ec824feb923cfe089bc99b40c011ee2ff2ae95d;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;523fa36f6187386ad8f6a7b102e1f0bfef2a0902efaa9e7316395c2d4bb61134;046e3e07cfba3e4fdbc1112411b5aed87c66d92183378eee9e7a6a9acead1a07f494b32cdf0f090a3f6dc24dd03014799c901043cfa06e53a9514850911c663554;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;af91567969c6ead86136d760f46c55e57c052b73cfccbe012780baec62e7ae45;04a087f637ee0c17e10c4bdeb9b8541c6edc2faabb0e622464936a82d4a4369e275d5f6c3a93bf16ccfcfb70313cd90cb0775980d652b2908ce6f1edfb86b0eb15;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;c71ab28fb00275602c7576a119f41663f02374502aebe059753cd4126f1d0234;04481f83f8c94bfbeffb830bf3bbb5225d6b9e3fb22f70d648ad46533d30f6c01ab49724383d705061d7ba585a098c4ad143cb1570f742eb6163a21b8c5f96c04f;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;6010aa820a822145efd4f18a118bf88e09916d02e1d6ae05402f1336249cacc4;044f522768daff264e68ef40ed574e840320f6e5cba003e7e166dfa0940b941e7471349fabe9fca37aa8fb8314c8f7ae67740ae1ed326385168a2bb09c93fdd3c6;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;4382806219fb5fc80787444e11d60474517347b093d3b6121e5d1355711d0024;04a09238a4e29029f068044142db9d8922ac5b045951b52b69bfe8e69fb97430aa5c98dcc6ad1e8ac3aac2544cf9dc1b356f55a3e13d57ac63f66ee0988864c789;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;5d444e78b5b5a9c632e021a55008f7da07ac42936baa1cf8c79c68a462f5e94b;0421750e7a270265a002c9fa8c0fa91b1f5fc82546977bd3291a09488f504dc1a19a677f96b36edc4e25897f7f0d7f6f242285b43ca4980ae11bec76757231494e;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;915cbd2a0a214cf908b300ccdc1b90b173b70df8045155867b179589770c661b;040a9b1634e12b68a8af3ffcfa5d4e58414047c86eada4ce77f43c7d73bef8efc7738fc60cb69f5737f0089cf44f1e1ff617d9e9822d122053ff80a32791a45495;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;05ffaecaa349715cc6f27007e33637e598ef5514768d00b4d04eb6a92b12784b;0414c857494bbe7647f2f1a54d6a3f8fc68efc2f19bebfa6766f55c890b7809d9d5c0a4ba428a551620247c72cbf2197a9e1cef5e20a03cc8a56d732cc073cebda;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
1;0;6cbc919384c23d894437a935a519b9c383e80b793f0b206e851cc90936fe7828;04b5ff16a6d24f41bf8e1d0229dd2e7f133c0f18864354533e1e772b40e2a515a088b7d43695c8ddddbb989d8b64256af2efd9f52bcf23da602b8a341f0f9f30f2;0xc7a3ef9fa4ea63b537eedefc6bd52c3f35dc45be933d44270a1536c2ff9b6543,0x395f3675858362cbe7ac0d3e85708750aa42428368ae6ab1fda0d2a56255039b,0x61ca87695d4f6147b35975326eeee1a77f93226487315cd2419b4a1fe23f32d1,0x56e9a905d29f0f512cf709522bdd43a862d4e32c46268eec2f4c3fd9a70cb9d6,0xaf77a4ef604d33e3cf6c2ecaaa2913a5c51660e40365832ab98488950f3c348e,0xc7a3ef9fa4ea63b537eedefc6bd52c40f5e8e3bfe0f6dd05ac513edbcaa3cc47,0x01;;;
