index;time[nano];pubW;privS;secret[ECDH]
0;416913;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00ba5e3b724d47c87a5dbd969042e637da9ea9603c386d173fd6c1dd6cd3c73237;b56e0121ca71d82debbd41aa62f2872f09c908358bc7308646cde5576d18c398
1;376016;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00d3fe0c78b08d20522d4b4b659726139ccb6f29f596a3ca79b67fe583e2a0d912;b56e0121ca71d82debbd41aa62f2872f09c908358bc7308646cde5576d18c398
2;0;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;4b91cc71d85036d1bc909943d1bdd9c1f7744a20c425daa0d959c45e28eee2d1;0
3;385454;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;4e5a624f401905160da6c7a1182dc812493718ec6165927f55f4cc00c653ba25;3e4e63a60e5947b513fe9cb09a37e95c1efbe38879813e62f9ec0ee891d1ac60
4;371458;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;0086d5f3ee50e8ca4df10073eae9e3477d592d889c414044cbd5a5af98aadd534d;3e4e63a60e5947b513fe9cb09a37e95c1efbe38879813e62f9ec0ee891d1ac60
5;399621;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;009208b8923a7b0a2473b54be68afff48d2dada4f3ea89e14810452c276e6cb681;dba305e84c1462fcc204f93b5a7d0c9eb60f8be997b49293de8e282a305cfb6c
6;285696;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;596f53cc782fd58ace3c48582547a1b7b425b0d02ba72ab1a49ad0f61aade661;5ad3e80168efe5029135825f2afd4a1436fa8b699bbf0c20f3061a06674684b6
7;275768;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00905300de5e009134467b796cce68fdf1a5afcc0614c8263ed24087115c940d3a;1733f58faa58d5f84580028a0e70cebadb6f46be6e10b6a8df982bd6030b20a5
8;432732;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;318c6504a6c9eced872ad99d53a0def30b690308d7521e181cf5bdb1beec78d7;78b25c5fbaf8c9812e596d189bd0ed8ea8ebe3b347bcc7f49bd9fdaa38a185d4
9;267944;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;7244d42ba2ee7619de17e5e912d77901113fc3f003e371ae75d79234fc6d3842;0ccf3cbbc37488c412e4953d016a5bc04f1a410f0c224eb3b91de356fc88a068
10;261211;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;20e1548d3df7a48a06b575235edd103a06a5915f85d7d1a681bcd68304bd55a8;59c0a97c397e58951dca2aeb6b5d8be681a9dabe544851b27df12965e43a0c0b
11;261611;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00b2f3f17e282b9e8e9b03416a5049f3501d73f036701a90db32e3644a9e7699af;bdcad9cd0ef2880e86da43abdc0df7abfe77273481714c92b872981e3e60f38c
12;265118;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00d46fcd9de87a50b462655cddc87b53d8280fde4b5986c12d0f5b2da2ab1b97ae;b37943a625137513cefd7082c975ec0e97d877f6cca0e3e7f2f236695f17a38b
13;255069;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;781185665126db37a7c47fad590242220b50e0630f443f4ac2353595d431006e;b37943a625137513cefd7082c975ec0e97d877f6cca0e3e7f2f236695f17a38b
14;252835;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;0628612a79081ab3a4ae7de3a87bbf9b1c787a3c0f7f4caf706b1a0d20791e8e;1487388ee49a9197df4922da8893cf580ea6fed8d0944333a500b7cbe4a3c0cd
15;368562;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;5714624b41037a29a3c5232b2a3277d67d692d3e3a0eb5254bf095963f1d2ab8;ebc056bb6c6b849a44eeccba759f1c0e299fa74e698b3c2e91d043b5751a3092
16;254368;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;008f3850f3b9d51253ba44201afcb37689892518fa596788298e24cf22fa7aac43;55d6be0cf267c511f202c57294846a784c92b697951f661df7ea35e306e034df
17;273664;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;7d8f53a24d495aadcbaed49dea578fea111b5f779988b7d204fd08807c3c9e2d;ac1b04fde3bd576a97ec5573d540ca6593d58932390e68af92f144b9e44d6ab2
18;247946;04e5499ef69b017cd641f66b36e129d0200ce8fe030386a687d68d60a14de7f15763de50c503daaba7d8abdce4f8a9bb556969616cf59df6109813e09d813db342;00a38dfc59b15861b7acbde756c6bba10612ea7d9f8c899187678ef45684522458;21927c2a0de6810d8e3e9e334bfffb4166a5ca56e6d364cfb4c3600953d7316e
