index;time[nano];pubW;privS;secret[ECDH]
0;7154337;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;051f3dd5cd3648c1350d2d890f4dae43f21854a897562eb1dabec7e33ad7575c;f7e44a5ec36247f4b0703b23cc6afdbf93d76ec8324d65cd79068af4eb0f642c
1;7261819;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;078236a53ad4b4e4967f39b616b704378e817d822e530876e202c7a04e24e689;4987ccc745bed40edb390a29bdf65bbc6a9baa2ac21a85f3bdd226a85ff20c46
2;7241010;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;00b54e21a43a4a9440e5d255206dbe20c6d397af4597c33fe4e5b122dd933e93;7c8e5c2185e042370557720fbc937767c28d1761429943188717d606c461178d
3;7280285;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;0127c1e7312e94a884992b88ad21adb10d6872ef1b472e3ea79d7a6c088dfc50;294dc676e33b4850ab8e457eb31dbe5d5c02cb24ed57c9ba573d167c1857e71b
4;7196617;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;045d700d2475c18fe69d6940561775bcb60aa27b34d76836cb18c91f5325d2ad;a6f9410bd7601af84c1443d7fd39916182d6dc42a50ea38ba42be22ab4194228
5;7187961;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;02cb5319483c01edaf327ac34dcdd2fbe63c4b1cb8ed2ba9c7508dd03ebbee10;72b5fc63da4643d069e152c73635cb183a346938d986ee0556de01b40476b51a
6;7184265;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;04ab37aa0096d514431856938505d81992ac12c97f21477c58f74146c4963024;44dc11d97577c1127fe22fda7bcbd85058c0eaa0941f6c3b403954df0e6d7368
7;7129201;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;06b1c914c10806cd05f3bfc4f4cbd98e9fa1234a207434b7618f821cd582beac;1a95556a55a06f78d636f942460169ec55a3bf451d0c6abeacfda519e5b8e33d
8;7145811;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;04981a51bcfe64287bd3b07607b1e987daeb60cd115f242296908225f3d46068;72ecaa98f6bf6b785fc31976eeb2c162cc9a26232bf53ae0977c3f52bb86197d
9;7197429;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;073e8c92cdb0a528d8f4ba3562d7a45c3b6b2b6e44f7e667e89626570cc0c0ec;25a90e56ee37783afcb6ee5877e088b1179ede39f3c662b20b1590db031c1a20
10;7203601;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;05c7c92b9b8334c931dd9568ff823bc3863a68b9c348ceda1e76c125bd421462;08f717cb7f1127965236e922417daf2218d847809ba396f0c9fe27ace41ed79c
11;7025977;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;0684e4b1b98600c9eec97f2f2b76e255192d68d4505f77a52a3975a7e326830f;0e7129ed7d0f5f55f187f7c348a02453f21ee6544423063a2e91f8009c872e55
12;7299089;04cad59c7e9c91517accaa91ae59ade119dd121d9b4c4346eab714510643df06ca75e737143937016f278fc91ae3fe419b9379571c3dd311c1552250a4913ab3f0;05a4e49f3e9dd4fdb8528936033210f38d54116139123f14a94c3f7e3abadaf8;7cd090634fae60a76b471a8417a4b84fcdc83605312224aaf18ea0402f304e91
