index;signTime[nano];verifyTime[nano];data;pubW;privS;signature[SHA1];nonce;verified
0;920086;2393760;b6496544d7fd4d94631fc22341fb5687;043c070ea544376c359a3415c6e480c3f1fa72a1550c09695728502490f0c86a5c6e9d33b3cf2a9793a359a70d534b3ebde721eed3820041d09fd74b8542e188db;776c76104c75323d480dbc124928bdf7c954e89f8a65ab063c459e02cce87c38;304602210083e5a084c372cb7a29188914d6d24c86de904fad2dac9e87c017f39de77bb716022100a59a16b1999158c54b073f06108e122ee343cabf68a3faf6055007dcdb529e89;009271da7514768032d50abea3f0acfdddd4a4df79c6b406a5b9b38bbee5083bf1;1
1;1297925;2589839;ad5f1e106f57837203eb73d27fec7460;0444b84ed2b66fd7e0f8b444b826e540863ec9ec5705a21ec32ff1b1eb5de802798ebfda6c390e90ab08f8c8472968dd905a62fb2743209fbbf8c4f69111c244ac;0c61da30536b7bc42ed70db48137963c5335562b5d89b60224fb5ac42c9de9cc;304402201be10ff39c77a68dee6bdc369199aee276ed78deeae9aa7bbce2c6581356e21f02204d0a1dc5b90198b040ceece18ca58ba07ae8775ca53d104b2b4ecb6e14b351b7;292e3b690eab5f6cadcad6693272ce41f94c81ecbe15f54c8c0804c97bc2519d;1
2;877256;2332816;f565398ff0369cfdc84e27f5f139e0d6;0416ea9cbbfc451a817511c062bc782b1e0f8f8e07c357cbf9527c4b83c15764bc9429994426a5bb81047112b12c975bea3f64b3ddeb4c9beee183059ea742493e;3af010c68dcc4101c0483d7597c131356d7483297632ef3f3ac2552219ae78a0;3045022063fceea0aa46cc639c5cf97998c3a296470309a8eead6a155beedf6f1514b04e0221008de43aa1f9e5438ea8c8bed98c4a5d61e9914c6a065c050618cc678658b5400f;70e785317ee1bb03681257be2cf2b333a9d0299753861293790cc80cade47221;1
3;739898;2387329;d8bb5bafa51655dca1763fe9e12931af;04679cc763c4b6b7e33341d17ea5dd4bfcd18ad23ff2d2594fdcf4ad0241b784f96e562e28d8efd7e754abf1d9aab23a266affecd3ddf96857e778291be1269342;2f1add8d00bef539f747efa67ed9e10f491b333ad37612c569775c1c445c2cb7;304502206b3e8a3ec34da06d3eef8066c04d3f0a095fa5885616c1427aefe539a4ea12870221008a96038de01086e07af24ebce6819a126e2606b63be9fee66fefa88b5496e902;40d3e4be52e8d407120d2312196489038b45522a9bc5d5bbeddf99aae8294eec;1
4;751149;2340230;e45da430a911e2bf5a652a95a93562c8;043d08591f0927c0fdbb8517b3b4a484a378d73cb00b7f8444f9fe4bd25dfc3c547402ba3873e8825c6febe7775537d1d38eb6f670ea23c4aad57f5bc0cb983b9d;76f20abe7b4a1e6146235f336c97fa0757fee67941f9fe8c37cedd1c3140372c;3045022073473629144e0684e9b6abeb99b9c3c06a1049073988b86158d0a7f1d93e904302210082339c77f3912e88592a31348a544d1c06f9f0bd3eb970fe4ce73c6e722c5b4d;364e85ceb221dc0ed194552c1b43a81c8129b6a762ce47a8bd410de13f921e4c;1
5;746791;2296458;239aa101a91dac2bf1467b057380d0e6;0417273ee91b891dc5f90b048492d826acc53f80594d10281eeaff001ddaeac4c71b608a8f05731fa77820bf72f30944e04d9bc0a3c4ce594231157b7635c2c582;5dbacd9a904f20f4b0b0b23fc912bc98e614bc5a2eb40e30c6d38dea94d70d1b;3045022024c732083b092406002b604d913f214010569eaa3a3869102037117ca5cbc8e70221008bde8061c3995b9ddcaaf161e602f3a65f530f487f1a6adb4c0c74775ce95633;6247e8d0078ab9021312c875adc5b635ef7d885b63a4dd29aa86e00f75024fe9;1
6;706445;2363023;03014b37342e29d3444ab2fe511439e6;046ce86be88d5edef50212c7cc1d4db239ff3467d894c396b71001a956b1c2dd453c63fb109181fd1138bdcf2c2967fda51404d3cea9fef8866244251fd16b9824;00a8b0ba305554ba4c69170b081bc4e44a5b55bc07c79e0f8d8ed879a2d7a5b077;304502205984094cc11cbaceacb3503617e44125e01549e5abf46983db3809a571b057fe0221008747cfd7bee9e06e4d1b29af777b7bbd8f71c7f50c9bb6ea4c9d7c080d1a0a84;643478882f9af4d8379c7646c2818ead26de5976b55c82f8c6edd9f1250eebe5;1
7;698511;2333568;c5c325019e6f6acf1eee9fa4eddd7d24;041fb6305ff595c6fd108a591b5463738a2021df6e10d5b8cc397cedb71210ac3a2651ca66881f5b441885d94015d04583dd29967fa5dbe32d7d50849da2dea7d5;49e364f86b586c4cc37ba7f7b4084e5e2accfe2fe53bfa506214190ce41bfd9e;30440220607831f77e8cb291d6e9d0efcaa99928df868bbe580db871998cf6461ed5b24602206554caf3dac3eee4f331cb2705ad6c774b680b900bdfff0babd1950dca1234ae;00a50fdbfaf2df1948312d10a39080079ba54961ea473ef5aa4b5dec79e0ba0f39;1
8;678994;2352903;7b01fa72cb5f6a5ce099a724163f6648;046b2118536e5f7d65495128300ffc3a3ed18b34cd28f9fe05a3e28165a9d7a4033a20a47d7a061f78c168c0b09e010a1e9874d275ff2c116bc27f31d0a9692c5e;7e82eb8dfaa853560c7bc69f44c579f9c15787d0868f73f1020b885f36e3229b;3045022067762907cb620230e9c476f7a477181a37fb57ff40df7dd87cfbe29d872fe66a022100903b92b093387a5abcc97d7b0fef8f15add4c717f1719dc51523ff029634b5e5;00a433e16881952a59ce885b57465f825e1199ee869dcd42f5ee9ca9bc3331f529;1
9;709481;2302349;d434467844cc59a97b4b6c63e2eb5064;04546e5f6b64d11594daddd41fb441e32024e85b2b130e5d3abc5aee17793591c00afc83ff5029eca6a7bfbb2a28748d69216c0ebcf5d26db6635ac9af8e23f5c8;1a21ad99ec5b4f4c6174d6f70e38b4721089a2814f4427940d3d7f3bdee01e80;304402203a0c8f533f3f018de4d5325865e5a9edf8b24eb10c485f1960ef9699c7190474022079b5438f9bae9e6d956a10ad8905d8fe9f6bd2605d6c5012b26a9cf37345de01;7ad4069edffc09d81ba0cf0b981c1eeffe080a9e50ef9eb695ef08ecd99ac0fb;1
