index;time[nano];pubW;privS;secret[ECDH]
0;552917;047b084be075ebca5afebaf7327cdcf89038849b15630554f2eaced04678865aae1749cf22ce31e3daea472956474b066ad161c69d869e4b69cd1923d382d2e3bd;1d7faab1b71fe64bd731344d78b281fff56c20ae440f850d7c581edfe6e446bf;2d72bb19e20687a284c5bfd23fc885475d77af35cfeab772f217a50f4059b7e8
1;664417;044c0248ad86051d77d249d214e2472c5ccf4b0370121340a5e9096cf4273915d89ebd8a84a8a27bf97a9cc08670a0657d56f54b93a7a0d9eb995dfeaef05c672b;2136fa849e85c49272a2d67740fb2561ce4ffca16c85762b21494d91ae0e6b2c;979c7b6860eaf39dd2d55235bf9d6aa785bf1b511281136d4475e40aad246178
2;517601;040299236afb0480f8107f2c60f5d192d65b0426638022d19abf12bafab08a42cc963a58858ffa72d2a350f67f8ac74f562d330870b59ee54b3e3d9c3f354e0790;482847a04a30ebba2c2155a39b8ba364b37242a47e42b30008a71fb0aa8ffd82;1c072f7f2612df42f5f267bf3c2c0e557ec33b5ad03630467c0f8fae9d3ff9b4
3;520777;0409a73fded6bf96417889ff6f117bde0c271110e3fcb19d835b6526c53c81da416848c2b98d0c3b73cc5415c1b7996d3c5245d7af1f60fbfe9aff51ea480ca4db;58bcec2f4749e042d9e4ec887f74508a5870d2cc31cb2e4d61a5135728e509b9;1f6e6af43f5c63d4685efc419f30ed57662857208cfe3d644d2a2fdd724830c0
4;548650;0444148fa35564af3ac29f464cea411f986ff208c662467b473f5c4e34417fd6c70b52f520c010fafcf04dadcbc8e1c82421a850aadb23a403938705ad0e1e8e94;6b648ce15abadbe79d09b5dc16e98ce145934763537b7267cf71b6336626d389;6c171189b01161356621f9babc4f646fbe928f6bc9d20fdd60c3fea58ea0a5b6
5;510507;0437e566b03fe244815882144ac17692cdf4107619cff4159f36960a5a26585a5b3e6d1f369d0368e60ec8a8457aede7b29830937d655afa8c96a45d73c380e1fc;009e1918b13d5c96863c0e7a0efe8fa2216bb531dec1c1caaf6de02945144b5052;05721836b9f14586fa344b27cfbb246148088b9347d3c3212df8836037124a4e
6;518493;048f0189333d382af37b6a1e828413e6bb9a571451940eff30658fef8964919128649b51f5b9705ac25c4089cb719af717eff78f984d60626f40ceab4f0c1f5d70;2077d7a291fafe1ca4d838e1ce318ae698aa1ed0785e709f8be8ce9b6d0a62f9;478fb6e6e1c2a48bd1331710d8f8e5e2badb58b9b5fa414e9760ccdd5cd4b727
7;531056;048c0aac126ccae938c05714f5b05f7e16e4bf800236bf007eeb482b474a58b61880041150dda6954f2d40bda9ad85b72418d987e0b2ef527309e02e7dbc806e06;29a6850433ba97af630ce3557addb4db6a9bb93a9630bbeebccc8fa71f169b65;a9a811e38f7226cbf6661b1d1bf7d4e610e8adc64e4700911bea26e117fa45d0
8;531747;0436d7b830ef3e568e05eee1116f43db0e072dc4354babf03785691629f66d171091801702debdcf29e56fed1285415e17aada0a9c6894744e45661dfc91fd2c39;0ac7bba117df5ad71ed4ed43a83f60ec6470815b24a2fa83f00087590f2f184c;8f26d82f73ba7b4468f0296287f84d6cc0dd02820aaebaeb4db8b39fa54b83c7
9;540655;043fe96e8f5365a43d9796479fd1f3745b2cf7e6edcbf85d8aa097328e0b7e5cb01e26ee503f51bca9ed192dd9b7f34671e44e529ac3c920d602b0dfbcb03789a7;204a0c9a52f2963d6ac0c2264a49eb787ad7fc6af957318ab349502e88a8e38c;98a2ae4c9898962773ab81fcfc3ae67b528504e1b811630adfe021eccd73cf3a
