index;time[nano];pubW;privS;secret[ECDH]
0;693951;04290f02029cdcf6379df265582761e73b942a4cf99adcb1930d58426893e4da8d28734bac7bbc4325ba40c293be77dffdd304ffd0f9be36ffb5c9349909de4b93;4c948372438081a7e6c7eb06700aa95c4eac37cf3c33d7e1e502d732db500dff;82db6aae281a119f745fe0ac6c673b136335965afbb879d6722a7ec60777715c
1;650209;04a79c850ed8ffd096844fd8aff529523cea3a17275332aadda27e841e439217ff0df861bc03c734e05cf1c37927500a16a3b538ada54eca54fe2d804ee8563f6c;19de41e39a8f49787df82b20332b2c2e301f7f94c147b3217064d62f25300c13;2bcc0dba1da5d7d1a7d15abe3a047000172aeaee47ac1e9797f80c1aec549413
2;689433;04861ebdf9a345b479de95b67b78c6082ca109b950742898fb4be6d9de58e5148256c1062f35a4163f604af44c88f84adaf37ac8e6e2385c2d5d3b01c848397ead;3152921f4b4ba27333f14fb7fb0754ae1241496473e79963a773f1ce332f8e5d;78ceeac7e63e6c65e03c0ba1aeb2b4847e51411b7ccb9d8792eee29a45790d4a
3;719970;040106b4b9ee182cfb96304fab08722ca9370ae0006730f0b4c6c33a146cc4c0e1894a998cce6eeec3f4cf17349b8607a48371a693fb9da0ae5cb63e42b4fc78f5;0080a829db4cdab08054521fa9e41f64ed4f05235ebeffc91cc4eed6fd3b886a89;1c0fa2df6db484868b86b3f5b32b281acb1d68793a8626ec0fdebdb47d4a5e9f
4;689633;044ea199721502438457ce6cab5589c6f4ae55c9e0651afb20e1dcf31f6565f52d9d97e7453e4c49e26a1fdb2a4c3681b5d7287dbdc4b6154e60afafe25210ed12;351795a3a0cfc6f6de0bbf0564b1c397bd10fc2897fc4cc694d3106951e96676;1840044ecdbda99a02761f4171484c115ca669f86cc2d3e25a0902e0135c5d3b
5;689794;04a4023a2d4bdcbfc3cd60165bde8e9320405be250831a3e503667194ac437fe7fa606c286258589c649fe9b0ea792dac717d88d85b4f8270aa037f09e6ff76214;1d1ebcd8f7d0bf2696c715da5b5b9e7ee0617445258c39b2bbaac94eaa00c82e;014c3992a97094ea575bd77073a7bdde3fb424c8db788f94d2b4cdd0775cb5a0
6;611807;0426901419041ea25907b88ac2ce0aa58e413982332fc16b0f123c82037b0bdb776b1c42193bd75162bc0dc81f5ec41efb8793ae87662ab64ae1ee7cc5027878c1;00902cda64a88249f76e655792585597e790b3de5aa0ab449eae37a128232a2cd7;4f45eb2af9beab372f833e6575a83feef25c02cf95b3a3efdc670a998596aaff
7;454022;049c810fb0971c109b1fa324d65016e65e3b884a23c40361486763a582814dfa834ce11123bf00b67be929bcc4cf8f3f8550a89c6355118c085edc91340eceebc1;1787dd87b13f5b7df04b0438330e6e3ef5a3b90c044b646e47cb92dd030c12f7;82b4b1da94c4da40aab7e2555b020ac92f35d4f869da39c0453e3a3118f1c7ed
8;450635;04382f0dd20b9337aa936dfa1ea6ad45e46b7b900e7d889a5b22fa94a298d43b40591a8874ab960a1bda6cc76b30fd6fe6e8f9d3d8517dd08ca736ce07bb8e3813;5861bec080651942f54c7d64fcd5c415e873827132f80d5208033eec385e2c88;57dcb469e6713f42ad2b467f20e4353ca92dc00e2b57331f3f1ad10a3c3fa2a0
9;480752;048fb10f4c56e5cb8081d2418d22f77cd377d88faa82fc70f48a10a5adb77dc9ab9bc3f5e58ea9c03b1d3f32ff0b8169847e85132e8eccc49bff7d3fa8bc8438c6;61f78bb3ad216ae285a09ee4eb7e8abcc36abd15c56393be5082907c90fc7312;2387a7c2f2aaa46872f114b28d2697487ed2e3e1aa6658d0a7b808c994f4950f
