success;error;priv;pub;curve;params;apdu;sws
1;0;0x365f0da6a907f48601bf2ebea1b974f350a5edd416be620b8cc41486743f2b14;048ccf05d5283c0b5c719759cb86aec7bc5adca6d77c7bfbfc738189ba03ee8ca636cdde19352028d1d1250acdaaba45c5bc271f718b1d7e286544814e33e43c96;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x5d075a20f6f8becad1950edb26a5965390be4999fbb9bab1ecf2bec3ea9c1b76;042163aab2b0db7e029862e005b1174ae3728f4e760981c397ba0ba643c24059a2bcd2c4a6151b55580df5a193e6a0a35e885c8be06d1aae7754f72c554a74891e;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x90bf9e1c7c62e20f8772c8d61d1033891289fa8f9197661963e14d3536906823;04868ca2844d765b1b0eb547c77a0c1d74775de8e3f07088c067a97544f660fc9c5ca18458b4a12daf7ac60abcbc0e7afaae8aee69b05ac5936a301a88d2bf3b31;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x652724712be08e2d7b9ad5861c7134bdc5b0d07263c675691b9aabdb0f2d9480;04474a5643d757371ac0b8c57f076aba7a55f935ba7a5fbd109c30a68eed7c42d32792c5c50cc9f4703f3c458202d272427e55d630b7b2b0b55f2c8bf3046ded30;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x681e7be05ff1e7c2a02a0e763c17c2391d12554777ec346cf94a7315368de62b;042dca35e401376bf580cdef81d6065955a3cfc24ff6623054c5bb2831f21f5e4c0536d5c00b9f23af4271879becf978e8181dd905ac0c6a3aea4966f114c71ec3;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0xa1103cf6425ddf6e887f4292dcc059105781c20610c7b737232f1f6910a06d8a;040721601964d065a874144a0c3fe55ab474a59d09a2486131fd6b0eb28ceccf6db78405975311e90297afce0d693b3db3650d46df3f931c663be1956b5d6df325;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x85d76edd7c7cdc02ebe43770f7715a9d40e8ff5e183d4aa3f81565957b50e394;044a23323b22e29203a8aa50b036524650cf038af1120f4125393d278ebabf8d350358900f2c7cc62c730a31ca0d5c4029c21c1a6eae4a4a41eb1ed69b54cdfe0b;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x2c03da62c57a4c730edc511c3e7113818ac9d4a99195782ad62e0d80244c4ba5;041c5e33216c37b5df9e1eb168e1e0fd0944b5e7bcdb6a0d0728b1eec23e034e66c12c1024633d859b53810dba8d286c63508f051c609b95724adac5ef2b7a5f3b;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x3e45c6cc6b9edefea81b7749783bc009a6319496ae928cddc38ec43501e815b8;0466546a726be206cc07cd7a7ca5046674a2b774d027c9d03594e6990064b90601024ac713a18ba306f59eff4360c2a8292744b2ccb0995520d9d33ef9c5c8f015;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
1;0;0x7373252223195f084fd32ff76529ef1646d471d659ca12740e8c41ab97c0856c;0431839b7be20243d6f10771fb3d7fc83bf6f131dcdff4b68421d9f97c723c7de27c9967630c9b50a3fb40a3267927f4775a4fb38e723d26b58bc09bc9c62daa57;0xc530ade5c664a4b99a06b0dd07ec0db91375cc338da6af81e0b22acb13ac8e87,0xa29e349cc6abc87b75a8c4f6dc7e789853590617f69f21bf3254eac2b1dc1ed3,0x2648a2c695d95607cbb901283a7a793924ef5f0d54a8b98a91e028ea285c224e,0x8c791582adfa0587a0f501fd8886f6534d28fe755725c8faed59c887bc5937dd,0x6bb890a89d3dd9d42166d9d2fad171743fc75706bd0a87f671883ef88e26fbc6,0xc530ade5c664a4b99a06b0dd07ec0db8bfcfcc7c0dcb18d79ddde8a2acac2e63,0x01;;9000;36864
