index;time[nano];pubW;privS;secret[ECDH]
0;545194;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;3c469bfb8074f13680d67666acffdb4a2d45b9e93cde1c7f5c4c49db8f4ac613;32d6414e46f9b05473ed15d7e3ca65e8c9f690e90a1eff5a871218df1654e4c9
1;552178;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;202df4549db27840d77f1f9333f6b56a25e2c641e8d0e2a7f7fba597514b4070;5b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e
2;515448;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;236949870cf8a6300ea3752a072556b5ad8d02bec95cf1e99e2ed0509c0d1c11;5b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e
3;752503;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;1ab76ba2a259fcfcaf13c0e04e3fe368de8affaf4c85b9de0e1d0b934e01e02c;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
4;512563;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;107f2999b11d2d421a7489af4de2ef8e7dc7c08a5387d7e57b7806f8103bb28d;5b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e
5;511631;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;2971ca928cdd074fc73eea4595ea3917769b83bfebbf4beeb488062e010e4c4d;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
6;511321;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;2353d849f9fe857b48dbce6d81464ecfc4b918dd8600256c6984079107632ed3;32d6414e46f9b05473ed15d7e3ca65e8c9f690e90a1eff5a871218df1654e4c9
7;464933;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;387a66fb699b8e34ac9025e43c1ef7403d780cdbf95474773047110faba3d7b0;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
8;525637;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;1723406998558b76ceec8b9b39477edb72f1da7bb268fbcc2c8a5636c84011c2;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
9;513073;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;385b47cd1c3fdea6b5aee5ba0efb4e14e28ee121af0ed619cb32a2e237068a5d;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
10;585870;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;02a6ef03aa099fcca49f4b14fcef2d0fbe883c11faa865878182b4d4c1f649c5;5b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e
11;521289;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;3c25baa8487ab1c77d89532e9f96a576cefd5b9530fb6e5abd823aa0c331ccf5;5b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e
12;494188;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;0bfb1eb764d6bcb439300f69fffeaac211367eda4fbba3f1fdc8ef789211ad4e;32d6414e46f9b05473ed15d7e3ca65e8c9f690e90a1eff5a871218df1654e4c9
13;515569;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;241ff9f4c919ae5451d4a8af6f291dfa91811f247c485ef1dfcb6939aa4b70e2;5b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e
14;472056;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;3a268387d616195b09fc154d3f966192e135708a63e00b779fe72e2454ad7ac8;32d6414e46f9b05473ed15d7e3ca65e8c9f690e90a1eff5a871218df1654e4c9
15;547488;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;0937dc36979faaf40262cc742c4bcd545e65e720b55811b58bd792ca03203eb0;32d6414e46f9b05473ed15d7e3ca65e8c9f690e90a1eff5a871218df1654e4c9
16;778823;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;2120bae8826897423acd102ded9eb6a30ad9d14655d297718a20741a75bb55ee;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
17;540936;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;379f51778271070231eaec6adbd00e8821b2e5efdcd5446dc501b6dcbae46f41;32d6414e46f9b05473ed15d7e3ca65e8c9f690e90a1eff5a871218df1654e4c9
18;585079;045b6caf990697e508e999ab40f9a419c2cbb7b9c062980d9c96b62eb8b15a345e86f61c2b428faaf6079be077750a0d60058a14fdbf102c6c07f8d1ef751c802c;06ba304fc7b0a4b62c4fbc64a4d5757c77bf4565cbf46198e3963a59647ef1d3;de8e0a95c782d3924f1894e930246e73953425c808a511ce68e2120fd1570d23
