index;signTime[nano];verifyTime[nano];data;pubW;privS;signature[SHA1];nonce;verified
0;288582;542187;c95ad1b73041068fd6aaaeeb376601b4;04b65d06c5512baf259fedb3e31696bf9eeed102404a490a0decfe1ee1c4602d9e814853adcaee4bd3ee9b466e9e3dc8c2e75ff8c06bd17f1781f04ef6face2881;0bb04f4f9209475f56c8d54d88f78441cfe6545a4af344e09b4d66c040db7ebd;304402200318821f9f1f7e62cb5059583fe918ff0bf54834e667b0a588b5547a07a56caa02200cff14a319f5dade9a27ea90e4cef8babb3067a99db552801783508d08fb2667;0eba9311cebcde2cee13817677cc3d6a6332366939b1a34b7be276e9d462a521;1
1;299882;519384;1444cbd0db1cabc95b9063652db1e3a1;04355ba40d399e3dc95b8b43848cc5455fcbca8f5e1bc2cb66d87fa827b9852d46457e20114d5f9462e8be9dd25f698fbdbbad0d390d73cac6078bc880143f6aa0;062c33158c95347e5d5985708be40f5d394a97c1851bd0c3a5ec286f26dd01a6;30440220097e6f38c7a61edeccd25387224527fa77d583f70706a76bb9239632b3ef2ebf0220224aa2505d600dfb6b3f217463f3aa3e6ed860070377594e30534335b05a1488;236563c657cf1f323348a5cf0ffcb34b979bc7dfafd5219eb302dfbb8a441d60;1
2;273803;509536;f278ad47738e3e8c16be1a5528a1edcd;042a73d1d42a38a45861f0553866fa7b031c3131b0b079e1e7a512f8ede35bdd732ff394ea4fbcfd4e80bdc8fd67b526692f0bee1394bafd6289cb4ba3f6e0d755;172229d7d40b0280ba6b1b5734fdcce3beeccb5899c9d84088d2308efe567de2;3044022004acb7d28b6ab979b6d32515a811d93ec2095742d0d51af1c3851dd01668d9910220061cc7395c1dfd3fb818940b18a385aa42abf514cda031a2b295895f2d61cd49;2018fccc27042f64f8934efe3e54a42fcab9284c7b623df342bbf0c08ec8382a;1
3;290215;509275;4bd4c25a46a6a9e2975cab08765ad2c6;04b18f3e7fd36d2c26ff9769981e9c43a9b0cfb14222b202caa6e316756ae22c4557197e39de2344192180af792c068fefda2332670c41c06d951493a46ae6d77f;0d6d279d919d68ffeace6e799d96046bb6175e368869e8fe313bd02b3c71c5af;304402201f4a06f68ed1077b1bbb18e3b98f9dd7ab8c0dc3552dc83ac18a4d1825178a7c0220059a616c952a0338471706392b19c3b262f682854b1c06bae345097cd7b63a72;0bc2e36b3e04273439e9cd51fac7ffc93d62ecfe8b7cf2c512df67d60e60fa48;1
4;274745;520867;052c203964cee6bd4ba70e0c58102ed7;045a8faee4b90fd7a0c4cb233c4934260201afc577d58b4f1baac244285bd687659d9ea1f7b7ce1de1a5c4ef9d9b064d9f8c2a32503326bb93a69360f040cf2218;067caa2c2c05bc703f6f1f7eb59b4e7918f1c60797430268fdeadb3ac6d2113a;3044022014f53b6c35cd5b03847ab064924a6949e81652602d2eef9192f6addcd3c13bdf0220203bef16c30f00490d452f4921691fa0a127c7b9e58fe3be86d581d0e5ec0515;0610b49f7630915160bb532b603d92871626a02fb534ce112faa0054d34345;1
5;311885;542929;e4a9d750438585b2ac180f91f64530f7;04b8e3ccc1808b28c8fb22f81c9fa93a4e8d7413afd3da535aa21498475f4cecaab46a4033b630b38f19369447fbd81809ff813f2585b53b3d629278b30b4cd6e4;0f352e559338143de5e6469aca80b251a178864e1267976b38fcc22a80b9de01;30440220111ce8470f8e22a8dedec2cb1f7bc6622567b58960fc0c62ecb39f7202519b1502202145709261bd2483015721de81c26a215919b31ea5b98337974b739651f32a14;0838671d8df395dd9954b3632da1de6e268e28aec760b7ad02ef3c3db26029c5;1
6;304821;525946;089a037eaabc1b9d4fed2e32198b0410;04b06146a80688d75b5062a367a909c2398f10c17868ac9bc1a79defc07bef262aa23f0cbcdaf3ad8a9df673ff2f7f0a7e96da918b0a20a3477535173f3a357e64;12bd44a81f5e57727afb2b7353a0dc7c1c92633e3bfb5f5bd8fc04c78e3fa01a;304402200ef5366368dc46b141cb427f4fabd8035ecb8e5525cd5221aeddb89d0378b0a8022008f9318f5c04a3ce48374519604dc2443f440d152e5b3dd1854743638af0f914;1c3ce26ec35cf71278a8be303c0906d60ce12f6dcfd49b7e2964fceb3e39babd;1
7;270327;523292;4ab2834bde7b78f6f6afa32d0a3f3340;04941728013e780b213c06ef348c474b35246d3b0ac73147ba768f435801d8833002b729c2becac6e9f4be2918f4131dd9666b4e777730b7a6a0043fba33d39a5f;01be441253045143c9f34f24d9d88cafab6e39763201046493574490c1fd3f47;3044022019d56e24a8ff70937993108b16f83a61574e04d1accf019ecec39e9361bd27bf02201785c2bf71eadac5d0142246fc78010762514433b972084b914bc8060144b301;213f337dd973eb09a7408a60e91f90edb9b68fe7b12eb31388c4ae8ec0a11518;1
8;274215;497713;622b685dea1fc47c2f4dfe6069930783;04114e2cbbee5d517dbabefa445b1bd31ce37402bc55d77190eb1e1b07275b16e25cc654d7bd99479e96a21f7337ad1103174d3efbdaf2f18b6add09803dec2bd5;1ad041a84a0a83d55e1251b32aa87a750f259cb4ea873730f7fa10828609eaa1;3044022021de38ede4094d4b17f8ce3ace52a750698c0c85f9576d81c9b9806e844fbe9b02201b1edcecb8979dbebbcd36844e50961cf0bc7043636e4297df48b77e9e13954e;11675dcfaeffd4a5dcfa069f5c602ce73f1b71a867c09dc7bfc18912e13fe683;1
9;267963;529533;4b3f1979fcbf7e5be3eaf6e841d49503;043c83a2852627803638916f76772fc7c9b2801908411e14b4a2267669802a5965624f9eae08769b736c9a42ac836a4437de0e211279183c7c080583aa312f42fe;21e2d7f904bc309b1b03722699b599ea94af0158070382665e07e78988087311;3044022007ea2b2bd3586f6c81bc6efc6d419e42bc9fd5a9171d0381bd15b74ec6f45fa902200b225dcbc513e28d717f164d34095b6b2aaa9130205e87c501719b32a33566fa;1e544380129f8ebf42d7397a279a3e0af69fc4f8d3eec7a165e8f8d488f6c552;1
